run,seed,flows_per_neighbor,ring_size,affected_fraction,completion_time_s
6,50048884,1,32,0.1,0.06900000000000056
6,50048884,1,32,0.3,0.10784999999999628
6,50048884,1,32,0.5,0.11749999999999522
6,50048884,8,8,0.0,0.021500000000000102
6,50048884,8,8,0.1,0.023800000000000168
6,50048884,8,8,0.3,0.025350000000000213
6,50048884,8,8,0.5,0.02875000000000031
6,50048884,8,16,0.0,0.021500000000000102
6,50048884,8,16,0.1,0.03050000000000036
6,50048884,8,16,0.3,0.030600000000000363
6,50048884,8,16,0.5,0.04765000000000085
6,50048884,4,64,0.0,0.021500000000000102
6,50048884,4,64,0.1,0.04305000000000072
6,50048884,4,64,0.3,0.058600000000001165
6,50048884,4,64,0.5,0.05780000000000114
6,50048884,8,4,0.0,0.021500000000000102
6,50048884,8,4,0.1,0.023800000000000168
6,50048884,8,4,0.3,0.026450000000000244
6,50048884,8,4,0.5,0.028200000000000294
6,50048884,2,32,0.0,0.021500000000000102
6,50048884,2,32,0.1,0.04370000000000074
6,50048884,2,32,0.3,0.06565000000000093
6,50048884,2,32,0.5,0.07434999999999997
6,50048884,2,64,0.0,0.021500000000000102
6,50048884,2,64,0.1,0.04730000000000084
6,50048884,2,64,0.3,0.07649999999999973
6,50048884,2,64,0.5,0.08464999999999884
5,40048883,8,32,0.0,0.021500000000000102
5,40048883,8,32,0.1,0.038400000000000586
5,40048883,8,32,0.3,0.03955000000000062
5,40048883,8,32,0.5,0.040750000000000654
5,40048883,8,64,0.0,0.021500000000000102
5,40048883,8,64,0.1,0.038400000000000586
5,40048883,8,64,0.3,0.04610000000000081
5,40048883,8,64,0.5,0.045700000000000796
7,60048885,1,4,0.0,0.021500000000000102
7,60048885,1,4,0.1,0.054400000000001045
7,60048885,1,4,0.3,0.053400000000001016
7,60048885,1,4,0.5,0.09459999999999774
7,60048885,1,8,0.0,0.021500000000000102
7,60048885,1,8,0.1,0.021500000000000102
7,60048885,1,8,0.3,0.06930000000000053
7,60048885,1,8,0.5,0.09459999999999774
7,60048885,2,8,0.0,0.021500000000000102
7,60048885,2,8,0.1,0.026800000000000254
7,60048885,2,8,0.3,0.045300000000000784
7,60048885,2,8,0.5,0.04550000000000079
7,60048885,2,16,0.0,0.021500000000000102
7,60048885,2,16,0.1,0.04875000000000088
7,60048885,2,16,0.3,0.04695000000000083
7,60048885,2,16,0.5,0.059300000000001185
7,60048885,4,4,0.0,0.021500000000000102
7,60048885,4,4,0.1,0.02590000000000023
7,60048885,4,4,0.3,0.04335000000000073
7,60048885,4,4,0.5,0.058250000000001155
7,60048885,4,8,0.0,0.021500000000000102
7,60048885,4,8,0.1,0.023400000000000157
7,60048885,4,8,0.3,0.028600000000000306
7,60048885,4,8,0.5,0.03470000000000048
7,60048885,4,16,0.0,0.021500000000000102
7,60048885,4,16,0.1,0.035550000000000505
7,60048885,4,16,0.3,0.03365000000000045
