run,seed,flows_per_neighbor,ring_size,msg_bytes,affected_fraction,allreduce_time_s,simple_transfer_time_s,mean_step_s,std_step_s,max_step_s,p99_step_s,total_steps
1,64206,4,16,268435456,0.5,0.05530000000000107,0.06485000000000102,0.007226666666666804,0.0014612057426051158,0.010299999999999974,0.01014049999999997,30
1,64206,8,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
1,64206,8,16,268435456,0.3,0.04800000000000086,0.02985000000000034,0.00622500000000011,0.001050852828262205,0.007649999999999954,0.007649999999999954,30
1,64206,8,16,268435456,0.5,0.04965000000000091,0.03820000000000058,0.006415000000000115,0.0008651733930258779,0.00819999999999995,0.00819999999999995,30
2,10064207,1,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
2,10064207,1,16,268435456,0.3,0.08249999999999907,0.08804999999999846,0.010408333333333273,0.0025418524522263708,0.015250000000000437,0.015250000000000437,30
2,10064207,1,16,268435456,0.5,0.09399999999999781,0.11869999999999509,0.01226833333333307,0.0025379612333962355,0.01920000000000055,0.019069500000000548,30
2,10064207,2,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
4,30064209,2,16,268435456,0.3,0.06250000000000128,0.05205000000000098,0.008145000000000164,0.001305587351858665,0.010049999999999967,0.010049999999999967,30
4,30064209,2,16,268435456,0.5,0.07030000000000042,0.07285000000000014,0.009115000000000085,0.0019928267193444205,0.012950000000000371,0.012732500000000365,30
4,30064209,4,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
4,30064209,4,16,268435456,0.3,0.05520000000000107,0.035600000000000506,0.007095000000000133,0.0013397978703271899,0.00940000000000027,0.009356500000000267,30
4,30064209,4,16,268435456,0.5,0.05835000000000116,0.04725000000000084,0.007563333333333481,0.0010826613300360787,0.009799999999999968,0.009799999999999968,30
4,30064209,8,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
4,30064209,8,16,268435456,0.3,0.05210000000000098,0.030050000000000347,0.006698333333333456,0.0008468060908824254,0.0073500000000002105,0.0073500000000002105,30
4,30064209,8,16,268435456,0.5,0.05435000000000104,0.03475000000000048,0.0070650000000001345,0.0011245110048371816,0.008849999999999969,0.008835499999999968,30
2,10064207,2,16,268435456,0.3,0.06125000000000124,0.04685000000000083,0.007755000000000153,0.0015837902849388892,0.01190000000000034,0.011813000000000339,30
2,10064207,2,16,268435456,0.5,0.07150000000000029,0.06265000000000126,0.009268333333333401,0.0020896364649278247,0.0139500000000004,0.013892000000000399,30
2,10064207,4,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
2,10064207,4,16,268435456,0.3,0.051250000000000955,0.04685000000000083,0.006616666666666786,0.0009578042017494892,0.008800000000000252,0.008800000000000252,30
