pair_id,arm_id,sample_id,family,runner,policy,placement_policy,fabric,ring_size,k,affected_fraction,congestion_model,arrival_rate_fps,frozen_method,legacy_time_s,maxmin_time_s,maxmin_over_legacy,maxmin_delta_pct,campaign_use
a002_equal_3tier_nb_p16_k2__s028,equal_3tier_nb_p16_k2,28,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s029,equal_3tier_nb_p16_k2,29,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s030,equal_3tier_nb_p16_k2,30,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s031,equal_3tier_nb_p16_k2,31,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s032,equal_3tier_nb_p16_k2,32,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s033,equal_3tier_nb_p16_k2,33,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s034,equal_3tier_nb_p16_k2,34,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s035,equal_3tier_nb_p16_k2,35,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s036,equal_3tier_nb_p16_k2,36,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s037,equal_3tier_nb_p16_k2,37,static_split,simple,equal,,3tier_nb,16,2,,,,,0.010749999999999963,0.010749999999999963,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s038,equal_3tier_nb_p16_k2,38,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s039,equal_3tier_nb_p16_k2,39,static_split,simple,equal,,3tier_nb,16,2,,,,,0.008099999999999979,0.008099999999999979,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s040,equal_3tier_nb_p16_k2,40,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s041,equal_3tier_nb_p16_k2,41,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s042,equal_3tier_nb_p16_k2,42,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s043,equal_3tier_nb_p16_k2,43,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s044,equal_3tier_nb_p16_k2,44,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s045,equal_3tier_nb_p16_k2,45,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s046,equal_3tier_nb_p16_k2,46,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s047,equal_3tier_nb_p16_k2,47,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s048,equal_3tier_nb_p16_k2,48,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s049,equal_3tier_nb_p16_k2,49,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s050,equal_3tier_nb_p16_k2,50,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s051,equal_3tier_nb_p16_k2,51,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s052,equal_3tier_nb_p16_k2,52,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s053,equal_3tier_nb_p16_k2,53,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s054,equal_3tier_nb_p16_k2,54,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s055,equal_3tier_nb_p16_k2,55,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s056,equal_3tier_nb_p16_k2,56,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s057,equal_3tier_nb_p16_k2,57,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s058,equal_3tier_nb_p16_k2,58,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s059,equal_3tier_nb_p16_k2,59,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s060,equal_3tier_nb_p16_k2,60,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s061,equal_3tier_nb_p16_k2,61,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s062,equal_3tier_nb_p16_k2,62,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s063,equal_3tier_nb_p16_k2,63,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s064,equal_3tier_nb_p16_k2,64,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s065,equal_3tier_nb_p16_k2,65,static_split,simple,equal,,3tier_nb,16,2,,,,,0.008099999999999979,0.008099999999999979,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s066,equal_3tier_nb_p16_k2,66,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s067,equal_3tier_nb_p16_k2,67,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s068,equal_3tier_nb_p16_k2,68,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s069,equal_3tier_nb_p16_k2,69,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s070,equal_3tier_nb_p16_k2,70,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s071,equal_3tier_nb_p16_k2,71,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s072,equal_3tier_nb_p16_k2,72,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s073,equal_3tier_nb_p16_k2,73,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s074,equal_3tier_nb_p16_k2,74,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s075,equal_3tier_nb_p16_k2,75,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s076,equal_3tier_nb_p16_k2,76,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s077,equal_3tier_nb_p16_k2,77,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s078,equal_3tier_nb_p16_k2,78,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s079,equal_3tier_nb_p16_k2,79,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s080,equal_3tier_nb_p16_k2,80,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s081,equal_3tier_nb_p16_k2,81,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s082,equal_3tier_nb_p16_k2,82,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s083,equal_3tier_nb_p16_k2,83,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s084,equal_3tier_nb_p16_k2,84,static_split,simple,equal,,3tier_nb,16,2,,,,,0.008099999999999979,0.008099999999999979,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s085,equal_3tier_nb_p16_k2,85,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s086,equal_3tier_nb_p16_k2,86,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s087,equal_3tier_nb_p16_k2,87,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s088,equal_3tier_nb_p16_k2,88,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s089,equal_3tier_nb_p16_k2,89,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s090,equal_3tier_nb_p16_k2,90,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s091,equal_3tier_nb_p16_k2,91,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s092,equal_3tier_nb_p16_k2,92,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s093,equal_3tier_nb_p16_k2,93,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s094,equal_3tier_nb_p16_k2,94,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s095,equal_3tier_nb_p16_k2,95,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s096,equal_3tier_nb_p16_k2,96,static_split,simple,equal,,3tier_nb,16,2,,,,,0.008099999999999979,0.008099999999999979,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s097,equal_3tier_nb_p16_k2,97,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s098,equal_3tier_nb_p16_k2,98,static_split,simple,equal,,3tier_nb,16,2,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a002_equal_3tier_nb_p16_k2__s099,equal_3tier_nb_p16_k2,99,static_split,simple,equal,,3tier_nb,16,2,,,,,0.008099999999999979,0.008099999999999979,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s000,equal_3tier_nb_p16_k4,0,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s001,equal_3tier_nb_p16_k4,1,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s002,equal_3tier_nb_p16_k4,2,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s003,equal_3tier_nb_p16_k4,3,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s004,equal_3tier_nb_p16_k4,4,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s005,equal_3tier_nb_p16_k4,5,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s006,equal_3tier_nb_p16_k4,6,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s007,equal_3tier_nb_p16_k4,7,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s008,equal_3tier_nb_p16_k4,8,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s009,equal_3tier_nb_p16_k4,9,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s010,equal_3tier_nb_p16_k4,10,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s011,equal_3tier_nb_p16_k4,11,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s012,equal_3tier_nb_p16_k4,12,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s013,equal_3tier_nb_p16_k4,13,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s014,equal_3tier_nb_p16_k4,14,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s015,equal_3tier_nb_p16_k4,15,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s016,equal_3tier_nb_p16_k4,16,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s017,equal_3tier_nb_p16_k4,17,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s018,equal_3tier_nb_p16_k4,18,static_split,simple,equal,,3tier_nb,16,4,,,,,0.006749999999999987,0.006749999999999987,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s019,equal_3tier_nb_p16_k4,19,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s020,equal_3tier_nb_p16_k4,20,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s021,equal_3tier_nb_p16_k4,21,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s022,equal_3tier_nb_p16_k4,22,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s023,equal_3tier_nb_p16_k4,23,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s024,equal_3tier_nb_p16_k4,24,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s025,equal_3tier_nb_p16_k4,25,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s026,equal_3tier_nb_p16_k4,26,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s027,equal_3tier_nb_p16_k4,27,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s028,equal_3tier_nb_p16_k4,28,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s029,equal_3tier_nb_p16_k4,29,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s030,equal_3tier_nb_p16_k4,30,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s031,equal_3tier_nb_p16_k4,31,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s032,equal_3tier_nb_p16_k4,32,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s033,equal_3tier_nb_p16_k4,33,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s034,equal_3tier_nb_p16_k4,34,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s035,equal_3tier_nb_p16_k4,35,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s036,equal_3tier_nb_p16_k4,36,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s037,equal_3tier_nb_p16_k4,37,static_split,simple,equal,,3tier_nb,16,4,,,,,0.008099999999999979,0.008099999999999979,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s038,equal_3tier_nb_p16_k4,38,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s039,equal_3tier_nb_p16_k4,39,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s040,equal_3tier_nb_p16_k4,40,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s041,equal_3tier_nb_p16_k4,41,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s042,equal_3tier_nb_p16_k4,42,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s043,equal_3tier_nb_p16_k4,43,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s044,equal_3tier_nb_p16_k4,44,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s045,equal_3tier_nb_p16_k4,45,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s046,equal_3tier_nb_p16_k4,46,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s047,equal_3tier_nb_p16_k4,47,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s048,equal_3tier_nb_p16_k4,48,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s049,equal_3tier_nb_p16_k4,49,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s050,equal_3tier_nb_p16_k4,50,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a003_equal_3tier_nb_p16_k4__s051,equal_3tier_nb_p16_k4,51,static_split,simple,equal,,3tier_nb,16,4,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
